OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-3545,2022-022D,2025-10-27T03:53:00.226752,15.08838893,.0001245,53.2162,258.4749,79.3119,280.8013,0,U,51855,999,20281,.2634948E-3,.3908E-4,0
STARLINK-3568,2022-022E,2025-10-27T13:42:36.950400,15.08839208,.00014643,53.2178,256.7239,90.8275,269.2885,0,U,51856,999,20295,.4245497E-5,-.22E-5,0
STARLINK-3571,2022-022F,2025-10-27T21:23:38.787360,15.08840328,.00015531,53.2183,255.2847,96.1875,263.9294,0,U,51857,999,20297,.64526714E-4,.739E-5,0
STARLINK-3563,2022-022G,2025-10-27T21:27:34.061472,15.08839194,.00014257,53.2172,255.2638,92.0613,268.0543,0,U,51858,999,20297,.20411531E-4,.37E-6,0
STARLINK-3560,2022-022H,2025-10-27T20:16:05.274336,15.08827426,.0001284,53.2177,245.4972,93.4499,266.6640,0,U,51859,999,20310,-.10224594E-4,-.451E-5,0
STARLINK-3559,2022-022J,2025-10-27T20:25:18.020064,15.08840899,.00013188,53.2171,245.4590,87.4922,272.6221,0,U,51860,999,20306,.11880582E-3,.1603E-4,0
STARLINK-3562,2022-022K,2025-10-27T13:42:33.958368,15.08835656,.00012788,53.2181,246.7114,88.8193,271.2946,0,U,51861,999,20293,.14482825E-3,.2018E-4,0
STARLINK-3508,2022-022L,2025-10-27T13:58:30.088416,15.08817141,.00015841,53.2176,246.6645,81.8882,278.2290,0,U,51862,999,20307,-.16893362E-3,-.2974E-4,0
STARLINK-3555,2022-022M,2025-10-27T13:31:58.270368,15.08839172,.00015056,53.2165,246.7451,92.9580,267.1584,0,U,51863,999,20301,.1940418E-3,.2801E-4,0
STARLINK-3548,2022-022N,2025-10-27T00:54:10.745568,15.08832791,.0001521,53.2179,249.0303,96.7908,263.3257,0,U,51864,999,20298,-.2446028E-5,-.327E-5,0
STARLINK-3503,2022-022P,2025-10-27T19:42:54.826560,15.08834376,.00014183,53.2175,245.5895,89.6656,270.4499,0,U,51865,999,20305,.1744453E-3,.2489E-4,0
STARLINK-3553,2022-022Q,2025-10-27T03:45:06.378048,15.08842636,.00015489,53.2154,248.4310,89.4499,270.6671,0,U,51866,999,20295,.91234927E-4,.1164E-4,0
STARLINK-3590,2022-022R,2025-10-27T13:16:04.016928,15.08842738,.00013912,53.2160,246.7955,87.5314,272.5837,0,U,51867,999,20301,.67150621E-4,.781E-5,0
STARLINK-3578,2022-022S,2025-10-27T19:48:12.890880,15.08826485,.00012278,53.2167,245.5718,91.0732,269.0400,0,U,51868,999,20305,-.5094542E-4,-.1098E-4,0
STARLINK-3588,2022-022T,2025-10-27T20:57:05.808096,15.08841003,.00015572,53.2168,245.3561,105.1129,255.0036,0,U,51869,999,20306,.60402365E-4,.673E-5,0
STARLINK-3591,2022-022U,2025-10-27T21:07:41.974752,15.08834502,.0001521,53.2178,245.3272,98.8678,261.2486,0,U,51870,999,20311,.57535839E-4,.628E-5,0
STARLINK-3567,2022-022V,2025-10-27T22:27:10.972224,15.08834631,.00013615,53.2163,245.0782,84.4492,275.6656,0,U,51871,999,20318,.93511094E-4,.12E-4,0
STARLINK-3554,2022-022W,2025-10-27T21:02:21.737472,15.08856088,.00030877,53.2177,245.3435,97.7936,262.3407,0,U,51872,999,20306,.17825446E-3,.2551E-4,0
STARLINK-3582,2022-022X,2025-10-27T20:32:43.726560,15.09646940,.00025785,53.2150,245.4119,98.9652,261.1633,0,U,51873,999,20306,.19765031E-2,.32017E-3,0
STARLINK-3574,2022-022Y,2025-10-27T20:46:29.979264,15.08837879,.00016602,53.2184,245.3910,96.7907,263.3274,0,U,51874,999,20305,.29305136E-4,.178E-5,0
STARLINK-3585,2022-022Z,2025-10-27T20:14:41.605440,15.08825882,.00012938,53.2163,245.4041,91.4722,268.6418,0,U,51875,999,20306,.30132378E-3,.4509E-4,0
STARLINK-3583,2022-022AA,2025-10-27T20:41:11.897664,15.08843798,.00015806,53.2179,245.4046,100.8735,259.2435,0,U,51876,999,20306,-.8937769E-5,-.43E-5,0
STARLINK-3556,2022-022AB,2025-10-27T20:16:01.919424,15.08837572,.00012785,53.2168,235.4875,103.9616,256.1518,0,U,51877,999,20319,.29065878E-3,.4341E-4,0
STARLINK-3575,2022-022AC,2025-10-27T20:30:35.965152,15.08840351,.0001686,53.2167,245.4410,88.0435,272.0750,0,U,51878,999,20306,.79765431E-4,.982E-5,0
STARLINK-3572,2022-022AD,2025-10-27T23:16:12.070560,15.08827766,.00014274,53.2173,234.9231,109.3378,250.7769,0,U,51879,999,20321,.28651384E-3,.4273E-4,0
STARLINK-3566,2022-022AE,2025-10-27T20:35:51.188640,15.08837232,.00014407,53.2165,245.1472,80.8132,279.3024,0,U,51880,999,20306,.24551152E-4,.103E-5,0
STARLINK-3504,2022-022AF,2025-10-27T23:05:36.272832,15.08841405,.00014959,53.2157,234.9589,87.7879,272.3284,0,U,51881,999,20326,.37760135E-4,.313E-5,0
STARLINK-3570,2022-022AG,2025-10-27T20:12:06.634944,15.08828099,.00012619,53.2163,235.5081,91.9727,268.1410,0,U,51882,999,20324,.21351238E-3,.3111E-4,0
STARLINK-3576,2022-022AH,2025-10-27T02:41:31.336800,15.08829297,.00013835,53.2169,238.9549,92.5603,267.5547,0,U,51883,999,20307,.17861162E-3,.2555E-4,0
STARLINK-3577,2022-022AJ,2025-10-27T23:10:54.055488,15.08838543,.00012873,53.2166,234.9388,91.3109,268.8031,0,U,51884,999,20329,.39512729E-4,.341E-5,0
STARLINK-3584,2022-022AK,2025-10-27T03:45:04.918752,15.08838174,.00012591,53.2161,238.5737,85.5302,274.5834,0,U,51885,999,20308,.16030667E-4,-.33E-6,0
STARLINK-3565,2022-022AL,2025-10-27T23:00:17.732448,15.08822088,.00014558,53.2174,234.9749,89.1995,270.9164,0,U,51886,999,20321,.14765699E-3,.2062E-4,0
STARLINK-3551,2022-022AM,2025-10-27T14:47:29.176224,15.08830156,.00018091,53.2167,236.5097,91.2917,268.8282,0,U,51887,999,20315,.28317628E-3,.422E-4,0
STARLINK-3536,2022-022AN,2025-10-27T19:44:14.864064,15.08841694,.000139,53.2159,235.5847,80.2910,279.8240,0,U,51888,999,20319,.74200711E-3,.11541E-3,0
STARLINK-3547,2022-022AP,2025-10-27T19:17:44.272032,15.08840796,.00015482,53.2189,235.6673,99.0684,261.0484,0,U,51889,999,20318,.53572287E-4,.565E-5,0
STARLINK-3549,2022-022AR,2025-10-27T12:50:53.697408,15.08838779,.00013186,53.2181,236.8724,90.8439,269.2705,0,U,51891,999,20319,.45564338E-4,.437E-5,0
STARLINK-3587,2022-022AS,2025-10-27T19:23:02.346720,15.08841958,.00018902,53.2175,235.6495,86.2921,273.8287,0,U,51892,999,20318,.8560782E-4,.1075E-4,0
STARLINK-3579,2022-022AT,2025-10-27T19:01:50.685600,15.08836931,.00014539,53.2189,235.7183,91.1889,268.9270,0,U,51893,999,20324,.31671899E-4,.216E-5,0
STARLINK-3595,2022-022AU,2025-10-27T19:07:08.762880,15.08836474,.00013736,53.2178,235.7007,88.3356,271.7793,0,U,51894,999,20324,.4338645E-4,.403E-5,0
STARLINK-3594,2022-022AV,2025-10-27T12:34:59.494080,15.08844189,.00013292,53.2168,236.9236,96.0279,264.0865,0,U,51895,999,20314,.73938125E-4,.889E-5,0
STARLINK-3593,2022-022AW,2025-10-27T19:28:22.677312,15.08834364,.00014564,53.2172,235.8555,86.1815,273.9344,0,U,51896,999,20323,.15647304E-3,.2203E-4,0
STARLINK-3598,2022-022AX,2025-10-27T20:26:37.980672,15.08835126,.00015041,53.2186,235.4544,94.6769,265.4395,0,U,51897,999,20319,.77270926E-4,.942E-5,0
STARLINK-3597,2022-022AY,2025-10-27T20:21:18.749088,15.08842546,.00007771,53.2150,235.4681,94.1034,266.0047,0,U,51898,999,20324,.16505554E-3,.234E-4,0
STARLINK-3700,2022-025A,2025-10-27T23:08:59.609184,15.06391374,.00016183,53.0544,257.4481,94.0033,266.1141,0,U,51956,999,20104,.12419535E-3,.1568E-4,0
STARLINK-3694,2022-025B,2025-10-27T21:49:54.336288,15.06398859,.0001362,53.0555,271.9442,89.9530,270.1615,0,U,51957,999,20083,.11393534E-3,.1416E-4,0
STARLINK-3692,2022-025C,2025-10-27T21:28:08.427936,15.06398701,.00014333,53.0546,257.7688,81.8512,278.2639,0,U,51958,999,20103,.9995537E-5,-.133E-5,0
STARLINK-3704,2022-025D,2025-10-27T21:55:12.290880,15.06401823,.00015539,53.0569,271.9016,88.7743,271.3424,0,U,51959,999,20083,.3571823E-5,-.228E-5,0
STARLINK-3691,2022-025E,2025-10-27T05:49:11.993952,15.06409013,.0001516,53.0545,274.9158,90.5061,269.6101,0,U,51960,999,20073,.37585E-3,.5323E-4,0
STARLINK-3697,2022-025G,2025-10-27T03:27:19.340640,15.06393710,.0001467,53.0553,265.9402,98.1142,262.0014,0,U,51962,999,20085,.84052659E-4,.97E-5,0
STARLINK-3675,2022-025H,2025-10-27T03:41:17.256480,15.06389450,.00015398,53.0545,261.0353,88.2297,271.8868,0,U,51963,999,20092,-.71928198E-4,-.1352E-4,0
STARLINK-3690,2022-025J,2025-10-27T22:03:24.580800,15.06397600,.0001431,53.0552,263.0473,92.0730,268.0423,0,U,51964,999,20096,.35756813E-4,.251E-5,0
STARLINK-3696,2022-025K,2025-10-27T21:39:17.049024,15.06393275,.00013505,53.0552,271.9502,88.8163,271.2981,0,U,51965,999,20083,.12429416E-3,.157E-4,0
STARLINK-3699,2022-025L,2025-10-27T05:04:44.865696,15.06393989,.00017837,53.0544,270.0368,94.3552,265.7641,0,U,51966,999,20080,.8488404E-5,-.155E-5,0
STARLINK-3681,2022-025N,2025-10-27T04:05:55.148352,15.06396979,.00012966,53.0548,266.3175,77.9471,282.1663,0,U,51968,999,20085,.16606223E-4,-.34E-6,0
STARLINK-3680,2022-025P,2025-10-27T05:04:22.077696,15.06386376,.00013873,53.0548,266.4366,92.7996,267.3152,0,U,51969,999,20084,-.5912893E-4,-.1162E-4,0
STARLINK-3677,2022-025Q,2025-10-27T04:59:26.257056,15.06387757,.0001673,53.0550,270.1264,85.8769,274.2411,0,U,51970,999,20080,.15443E-3,.2019E-4,0
STARLINK-3669,2022-025R,2025-10-27T04:11:13.508160,15.06397849,.00017314,53.0558,266.2486,94.9338,265.1848,0,U,51971,999,20085,.60189894E-4,.615E-5,0
STARLINK-3671,2022-025S,2025-10-27T04:43:31.791072,15.06393822,.00014944,53.0542,270.1566,95.3893,264.7267,0,U,51972,999,20080,-.10392345E-4,-.436E-5,0
STARLINK-3679,2022-025T,2025-10-27T04:54:07.409952,15.06397594,.00015602,53.0546,270.0658,94.8824,265.2344,0,U,51973,999,20080,-.3280732E-5,-.33E-5,0
STARLINK-3672,2022-025U,2025-10-27T22:09:08.811360,15.06395305,.00014104,53.0540,266.8978,88.3450,271.7701,0,U,51974,999,20090,.34568073E-4,.233E-5,0
STARLINK-3674,2022-025V,2025-10-27T21:46:01.820928,15.06399193,.00015264,53.0561,262.5646,89.8362,270.2801,0,U,51975,999,20097,.32689183E-4,.205E-5,0
STARLINK-3663,2022-025W,2025-10-27T20:00:01.000224,15.78145773,.00070451,53.2100,196.7393,133.2774,137.3189,0,U,51976,999,601,.98185431E-3,.174243E-2,0
STARLINK-3660,2022-025X,2025-10-27T20:57:09.054144,15.08839672,.00014348,53.2182,255.3703,89.4166,270.6990,0,U,51977,999,20128,.55883565E-4,.602E-5,0
STARLINK-3649,2022-025AA,2025-10-27T06:13:27.647328,15.08836443,.0001414,53.2174,278.1149,95.5389,264.5764,0,U,51980,999,20091,.73488E-4,.882E-5,0
STARLINK-3635,2022-025AB,2025-10-27T04:59:15.815616,15.08843294,.0001432,53.2165,278.3448,85.4211,274.6945,0,U,51981,999,20090,.69726E-4,.822E-5,0
STARLINK-3655,2022-025AD,2025-10-27T06:29:21.492960,15.08838654,.0001435,53.2161,278.0711,90.4648,269.6508,0,U,51983,999,20091,.58994E-5,-.194E-5,0
STARLINK-3664,2022-025AE,2025-10-27T05:48:21.558816,15.08823783,.0001163,53.2169,278.2792,89.6713,270.4412,0,U,51984,999,20091,.15709E-3,.2212E-4,0
STARLINK-3651,2022-025AF,2025-10-27T06:20:07.869408,15.08842766,.0001395,53.2175,278.1029,88.5616,271.5536,0,U,51985,999,20091,.62721E-4,.71E-5,0
STARLINK-3645,2022-025AG,2025-10-27T05:04:33.631104,15.08832519,.00013153,53.2170,278.1740,87.5845,272.5297,0,U,51986,999,20091,.74487091E-4,.898E-5,0
STARLINK-3644,2022-025AH,2025-10-27T05:46:58.037664,15.08847976,.0001444,53.2175,278.1972,99.1881,260.9274,0,U,51987,999,20091,.16006E-3,.2261E-4,0
STARLINK-3640,2022-025AJ,2025-10-27T05:20:27.741120,15.08837295,.0001422,53.2173,278.2781,98.8199,261.2954,0,U,51988,999,20091,-.12173E-4,-.482E-5,0
STARLINK-3642,2022-025AK,2025-10-27T05:41:39.490368,15.08845060,.0001456,53.2164,278.2120,93.8604,266.2554,0,U,51989,999,20091,.12135E-3,.1644E-4,0
STARLINK-3657,2022-025AL,2025-10-27T22:25:51.610368,15.08838892,.00013998,53.2170,255.0816,91.6483,268.4669,0,U,51990,999,20129,.74326314E-4,.895E-5,0
STARLINK-3652,2022-025AM,2025-10-27T05:31:03.751392,15.08839063,.0001375,53.2173,278.2447,94.0597,266.0552,0,U,51991,999,20091,.47466E-4,.468E-5,0
STARLINK-3643,2022-025AN,2025-10-27T20:34:35.298336,15.08838615,.00011966,53.2164,255.4258,79.7973,280.3155,0,U,51992,999,20085,-.2465014E-3,-.4209E-4,0
STARLINK-3648,2022-025AP,2025-10-27T05:15:09.626688,15.08839925,.00014448,53.2168,278.2961,91.8989,268.2169,0,U,51993,999,20091,.17333848E-4,-.12E-6,0
STARLINK-3647,2022-025AQ,2025-10-27T14:07:44.210496,15.08841259,.00013395,53.2179,256.6333,91.6329,268.4817,0,U,51994,999,20082,.218211E-5,-.253E-5,0
STARLINK-3636,2022-025AR,2025-10-27T20:45:10.507680,15.08840257,.00014968,53.2176,255.3961,88.7743,271.3420,0,U,51995,999,20085,.44578803E-4,.422E-5,0
STARLINK-3538,2022-025AS,2025-10-27T14:02:26.319840,15.08843805,.00016806,53.2190,256.6548,102.2096,257.9084,0,U,51996,999,20082,-.11359021E-3,-.2096E-4,0
STARLINK-3589,2022-025AT,2025-10-27T20:39:52.729344,15.08839932,.00014247,53.2180,255.4119,97.0540,263.0614,0,U,51997,999,20085,.45701329E-4,.439E-5,0
STARLINK-3618,2022-025AU,2025-10-27T21:16:58.216224,15.08850773,.00018229,53.2176,255.2949,109.1092,251.0098,0,U,51998,999,20087,-.19758254E-3,-.3432E-4,0
STARLINK-3653,2022-025AW,2025-10-27T05:01:54.134976,15.08842412,.0001403,53.2173,258.2499,86.4999,273.6153,0,U,52000,999,20077,.63562E-4,.724E-5,0
STARLINK-3659,2022-025AX,2025-10-27T21:13:02.988768,15.08832133,.00016511,53.2193,255.3185,91.8218,268.2964,0,U,52001,999,20087,.20394192E-3,.2959E-4,0
STARLINK-3668,2022-025AY,2025-10-27T21:11:40.448256,15.08843324,.00015156,53.2162,255.3519,91.6918,268.4248,0,U,52002,999,20087,.32714446E-4,.233E-5,0
STARLINK-3722,2022-029B,2025-10-27T23:10:36.447168,15.64961848,.00026286,53.2186,313.8418,75.5284,284.6024,0,U,52089,999,20077,.42552484E-3,.42174E-3,0
STARLINK-3712,2022-029C,2025-10-27T09:44:06.040608,15.08842348,.00014102,53.2181,327.4565,88.6235,271.4918,0,U,52090,999,20053,.37291504E-4,.306E-5,0
STARLINK-3716,2022-029E,2025-10-27T08:14:00.643200,15.08842038,.00014891,53.2177,327.7398,91.1016,269.0147,0,U,52092,999,20052,.55045691E-4,.588E-5,0
STARLINK-3673,2022-029F,2025-10-27T09:34:53.934240,15.08839955,.00013562,53.2184,327.4954,93.1247,266.9900,0,U,52093,999,20053,.27847705E-3,.4147E-4,0
STARLINK-3714,2022-029G,2025-10-27T09:38:47.698080,15.08841547,.00014982,53.2183,327.4728,91.0467,269.0697,0,U,52094,999,20053,.80846127E-4,.999E-5,0
STARLINK-3701,2022-029H,2025-10-27T09:22:54.954048,15.08870734,.00015974,53.2180,327.5227,94.8964,265.2211,0,U,52095,999,20053,.82564892E-3,.12888E-3,0
STARLINK-3717,2022-029J,2025-10-27T08:52:26.234112,15.08833411,.00014145,53.2174,317.6169,88.9124,271.2030,0,U,52096,999,20065,-.10713261E-3,-.1992E-4,0
STARLINK-3665,2022-029L,2025-10-27T09:28:12.016128,15.08840186,.00015193,53.2194,327.5060,90.7811,269.3355,0,U,52098,999,20053,.4603833E-4,.445E-5,0
STARLINK-3702,2022-029N,2025-10-27T22:00:41.101632,15.08843369,.00013585,53.2177,325.1601,94.4286,265.6861,0,U,52100,999,20061,.14384631E-3,.2002E-4,0
STARLINK-3703,2022-029P,2025-10-27T09:33:32.102208,15.08840337,.00013832,53.2196,327.6803,88.7182,271.3969,0,U,52101,999,20052,.45020315E-4,.429E-5,0
STARLINK-3709,2022-029Q,2025-10-27T07:44:54.416256,15.08833843,.00014788,53.2164,317.8271,96.7179,263.3981,0,U,52102,999,20065,-.19479468E-3,-.3386E-4,0
STARLINK-3705,2022-029R,2025-10-27T08:41:48.512256,15.08875347,.00015773,53.2164,317.6499,101.9479,258.1690,0,U,52103,999,20065,.71488189E-3,.11119E-3,0
STARLINK-3706,2022-029T,2025-10-27T06:57:13.899744,15.08833320,.00014125,53.2179,317.9784,94.4924,265.6229,0,U,52105,999,20064,.15411723E-4,-.43E-6,0
STARLINK-3670,2022-029U,2025-10-27T12:12:29.039616,15.08826399,.00015494,53.2179,326.9922,90.3935,269.7235,0,U,52106,999,20054,.47070766E-4,.461E-5,0
STARLINK-3658,2022-029V,2025-10-27T08:25:56.957088,15.08829018,.00014583,53.2180,317.7032,95.2129,264.9029,0,U,52107,999,20065,.1379378E-3,.1907E-4,0
STARLINK-3698,2022-029W,2025-10-27T08:36:32.058432,15.08836968,.00014519,53.2177,317.6679,89.2067,270.9092,0,U,52108,999,20065,.50530863E-4,.516E-5,0
STARLINK-3687,2022-029Y,2025-10-27T08:31:14.128032,15.08841352,.00010073,53.2169,317.6819,72.6410,287.4692,0,U,52110,999,20065,.10106627E-3,.1321E-4,0
STARLINK-3708,2022-029Z,2025-10-27T08:10:01.859520,15.08847797,.00012285,53.2187,317.7517,100.4879,259.6252,0,U,52111,999,20065,.59115709E-4,.653E-5,0
STARLINK-3734,2022-029AA,2025-10-27T08:20:38.185152,15.08837101,.00014132,53.2181,317.7174,90.4955,269.6199,0,U,52112,999,20065,.35003633E-4,.269E-5,0
STARLINK-3736,2022-029AB,2025-10-27T07:59:26.170656,15.08840005,.00018513,53.2162,317.7810,93.2888,266.8316,0,U,52113,999,20065,.21030954E-4,.47E-6,0
STARLINK-3737,2022-029AC,2025-10-27T08:15:20.221920,15.08837195,.00014163,53.2177,317.7348,93.6792,266.4362,0,U,52114,999,20065,.31654278E-4,.216E-5,0
STARLINK-3685,2022-029AD,2025-10-27T07:48:50.131008,15.08843186,.0001452,53.2175,317.8143,93.0371,267.0787,0,U,52115,999,20065,.59227E-4,.655E-5,0
STARLINK-3735,2022-029AE,2025-10-27T08:04:44.097600,15.08840925,.00013985,53.2173,317.7671,88.6199,271.4953,0,U,52116,999,20065,.2196413E-4,.62E-6,0
STARLINK-3738,2022-029AF,2025-10-27T06:02:52.484640,15.08833774,.0001415,53.2171,318.1466,87.8602,272.2552,0,U,52117,999,20065,.45361E-3,.6937E-4,0
STARLINK-3743,2022-029AG,2025-10-27T07:54:08.367264,15.08862567,.0001199,53.2178,317.7982,85.9842,274.1287,0,U,52118,999,20065,-.15399E-3,-.2739E-4,0
STARLINK-3558,2022-029AH,2025-10-27T09:03:01.758816,15.08844520,.00016192,53.2184,317.5825,80.4102,279.7073,0,U,52119,999,20066,.93665588E-4,.1203E-4,0
STARLINK-3534,2022-029AJ,2025-10-27T07:43:32.109024,15.08846046,.0001424,53.2169,317.8305,98.8200,261.2954,0,U,52120,999,20066,.1361E-3,.1879E-4,0
STARLINK-3678,2022-029AK,2025-10-27T05:27:05.112864,15.08841916,.0001198,53.2172,308.2564,89.6876,270.4253,0,U,52121,999,20077,.86872E-4,.1095E-4,0
STARLINK-3726,2022-029AL,2025-10-27T07:32:56.783040,15.08835350,.0001493,53.2181,317.8648,89.1826,270.9337,0,U,52122,999,20065,.64856E-4,.744E-5,0
STARLINK-3725,2022-029AM,2025-10-27T06:26:43.878624,15.08847916,.00014,53.2162,307.8937,106.3394,253.7752,0,U,52123,999,20079,.35732E-3,.5405E-4,0
STARLINK-3727,2022-029AP,2025-10-27T08:21:58.798944,15.08838882,.00015233,53.2175,307.7098,82.4659,277.6506,0,U,52125,999,20080,.11473881E-3,.1539E-4,0
STARLINK-3732,2022-029AQ,2025-10-27T06:57:10.446336,15.08842450,.00013761,53.2175,307.9749,93.8908,266.2241,0,U,52126,999,20078,-.2468567E-4,-.681E-5,0
STARLINK-3715,2022-029AR,2025-10-27T08:16:39.761760,15.08843232,.00016806,53.2175,307.7261,87.5335,272.5850,0,U,52127,999,20079,.16283996E-3,.2305E-4,0
STARLINK-3661,2022-029AT,2025-10-27T08:06:03.828384,15.08839744,.00014017,53.2173,307.7617,89.2232,270.8921,0,U,52129,999,20080,.49895892E-4,.506E-5,0
STARLINK-3711,2022-029AV,2025-10-27T06:25:22.912320,15.08837693,.0001517,53.2189,308.0753,92.2938,267.8228,0,U,52131,999,20079,.82947E-4,.1032E-4,0
STARLINK-3718,2022-029AW,2025-10-27T08:11:21.912576,15.08839810,.00015688,53.2185,307.7458,90.7906,269.3266,0,U,52132,999,20080,.65177885E-4,.749E-5,0
STARLINK-3707,2022-029AX,2025-10-27T07:50:10.063968,15.08839085,.0001366,53.2172,307.8121,92.2189,267.8959,0,U,52133,999,20080,.68571E-4,.804E-5,0
STARLINK-3721,2022-029AY,2025-10-27T07:55:28.368480,15.08833843,.00015073,53.2188,307.7961,99.4467,260.6696,0,U,52134,999,20080,.42612492E-4,.39E-5,0
STARLINK-3729,2022-029AZ,2025-10-27T07:35:39.057792,15.08837523,.0001434,53.2176,307.8680,89.9540,270.1616,0,U,52135,999,20080,-.33812E-5,-.342E-5,0
STARLINK-3720,2022-029BA,2025-10-27T07:44:52.365120,15.08846675,.0001344,53.2173,307.8293,92.2660,267.8486,0,U,52136,999,20080,.15495E-4,-.41E-6,0
STARLINK-3733,2022-029BB,2025-10-27T05:53:34.834848,15.08837056,.0001365,53.2175,308.1758,93.9101,266.2047,0,U,52137,999,20079,.84001E-4,.1049E-4,0
STARLINK-3723,2022-029BC,2025-10-27T07:39:32.252256,15.08852313,.0001607,53.2184,307.8449,94.8567,265.2609,0,U,52138,999,20080,.13728E-3,.1898E-4,0
STARLINK-3730,2022-029BD,2025-10-27T08:47:08.108448,15.08840126,.00013682,53.2178,317.6323,92.3244,267.7905,0,U,52139,999,20066,.55633429E-4,.598E-5,0
STARLINK-3682,2022-029BE,2025-10-27T07:23:39.903072,15.08844319,.0001375,53.2174,307.8951,91.1188,268.9962,0,U,52140,999,20080,.1906E-4,.15E-6,0
STARLINK-3761,2022-041B,2025-10-27T12:04:31.473984,15.08836571,.00013319,53.2183,346.9683,90.2074,269.9070,0,U,52262,999,19425,.24379379E-4,.1E-5,0
STARLINK-3786,2022-041C,2025-10-27T12:09:49.514112,15.08842586,.00014917,53.2191,347.0018,90.6743,269.4420,0,U,52263,999,19425,.50239986E-4,.512E-5,0
STARLINK-3795,2022-041D,2025-10-27T13:34:36.757344,15.08841038,.00013035,53.2188,346.7357,91.0034,269.1108,0,U,52264,999,19426,.37489893E-4,.309E-5,0
STARLINK-3740,2022-041E,2025-10-27T13:29:19.005792,15.08837295,.00013479,53.2171,346.7528,91.3818,268.7328,0,U,52265,999,19426,-.11204799E-4,-.466E-5,0
STARLINK-3739,2022-041F,2025-10-27T10:13:14.240064,15.08845370,.00013137,53.2182,347.3659,87.6620,272.4523,0,U,52266,999,19424,.19432926E-4,.21E-6,0
STARLINK-3748,2022-041G,2025-10-27T13:18:43.037856,15.08841903,.00016027,53.2180,346.7930,88.7306,271.3870,0,U,52267,999,19426,.3015305E-3,.4514E-4,0
STARLINK-3746,2022-041H,2025-10-27T22:24:30.630240,15.08847284,.00014553,53.2180,345.0091,90.6339,269.4820,0,U,52268,999,19432,.59507467E-4,.659E-5,0
STARLINK-3791,2022-041J,2025-10-27T13:13:24.677184,15.08842897,.00014501,53.2186,346.8047,91.6671,268.4487,0,U,52269,999,19426,.61300417E-4,.688E-5,0
STARLINK-3804,2022-041K,2025-10-27T09:52:02.662752,15.08844199,.00012625,53.2177,347.4596,93.1349,266.9787,0,U,52270,999,19424,.1103556E-4,-.112E-5,0
STARLINK-3788,2022-041L,2025-10-27T13:08:06.749376,15.08843826,.00013709,53.2182,346.8186,93.0813,267.0336,0,U,52271,999,19426,.38933412E-4,.332E-5,0
STARLINK-3781,2022-041M,2025-10-27T12:58:54.053760,15.08853990,.00014068,53.2184,346.8875,96.7556,263.3596,0,U,52272,999,19426,-.83289741E-4,-.1614E-4,0
STARLINK-3782,2022-041N,2025-10-27T09:07:07.864896,15.08836552,.00014979,53.2179,337.9561,95.5662,264.5501,0,U,52273,999,19437,-.13541368E-3,-.2442E-4,0
STARLINK-3790,2022-041P,2025-10-27T12:46:55.368192,15.08838857,.00013866,53.2177,346.8875,93.1501,266.9649,0,U,52274,999,19426,.32134433E-4,.224E-5,0
STARLINK-3784,2022-041Q,2025-10-27T12:57:30.930912,15.08844365,.00015028,53.2184,346.8527,75.5744,284.5415,0,U,52275,999,19426,.16364376E-4,-.28E-6,0
STARLINK-3778,2022-041R,2025-10-27T09:30:50.999040,15.08842757,.00014156,53.2192,347.4973,88.7747,271.3408,0,U,52276,999,19424,.42823954E-4,.394E-5,0
STARLINK-3780,2022-041T,2025-10-27T12:36:19.039968,15.08846494,.00012467,53.2176,346.9192,80.5296,279.5837,0,U,52278,999,19426,.693548E-4,.816E-5,0
STARLINK-3764,2022-041V,2025-10-27T10:45:02.562048,15.08839281,.00013565,53.2189,347.2669,91.9065,268.2083,0,U,52280,999,19425,.74334943E-4,.895E-5,0
STARLINK-3779,2022-041W,2025-10-27T09:32:13.962912,15.08838335,.00018042,53.2209,347.4922,81.1974,278.9223,0,U,52281,999,19424,-.56280347E-4,-.1184E-4,0
STARLINK-3783,2022-041X,2025-10-27T12:11:10.686048,15.08826810,.00016088,53.2197,336.9991,93.6547,266.4629,0,U,52282,999,19439,-.62755729E-4,-.1286E-4,0
STARLINK-3789,2022-041Y,2025-10-27T12:31:01.154496,15.08841483,.00014455,53.2189,346.9366,89.0832,271.0326,0,U,52283,999,19426,.61666163E-4,.694E-5,0
STARLINK-3561,2022-041Z,2025-10-27T08:49:46.824384,15.08842901,.00014494,53.2194,337.6257,88.7916,271.3242,0,U,52284,999,19437,.5159678E-4,.533E-5,0
STARLINK-3802,2022-041AB,2025-10-27T11:49:56.941824,15.08843831,.00014384,53.2187,337.0647,85.5164,274.5993,0,U,52286,999,19439,.53392574E-4,.562E-5,0
STARLINK-3822,2022-041AC,2025-10-27T13:50:30.515712,15.08840977,.00012245,53.2186,346.6884,89.0842,271.0291,0,U,52287,999,19427,.45214123E-4,.432E-5,0
